OrderID,OrderDate,CustomerID,BookID,BookName,Author,BookCategory,PriceINR,Quantity,TotalINR,PaymentType,StoreLocation
O101167,5/12/2024 20:22,C8145,B1038,Modern Machine - Vol 12,Rhea Khan,Self-Help,756.71,3,2270.13,NetBanking,Kolkata
O101168,6/13/2023 9:55,C3235,B1022,Crimson Dreams,Neha Verma,Romance,292.55,2,585.1,Cash,Chennai
O101169,11/5/2024 20:03,C3883,B1056,Golden Storms,Sana Mehta,Sci-Fi,497.94,2,995.88,Cash,Ahmedabad
O101170,2/26/2023 3:03,C6143,B1092,Lost Echoes,Ananya Khan,Fiction,316.05,1,316.05,UPI,Delhi
O101171,7/7/2025 13:13,C2479,B1083,Golden Storms (84),Sana Verma,Biography,1469.39,2,2938.78,NetBanking,Mumbai
O101172,4/25/2023 20:47,C9196,B1062,Secret Skies - Vol 7,Vikram Sharma,Romance,1174.55,1,1174.55,Cash,Chennai
O101173,6/24/2025 3:17,C4900,B1108,Hidden Cities,Arjun Sharma,Self-Help,1426.04,1,1426.04,Cash,Hyderabad
O101174,5/2/2025 21:16,C7388,B1066,Secret Song,Saurav Das,Fantasy,785.37,1,785.37,Card,Pune
O101175,5/28/2023 3:53,C3869,B1095,Wild Paths,Deepak Bose,Romance,1132.8,1,1132.8,Card,Chennai
O101176,2/23/2024 9:15,C1916,B1082,Golden Empire - Vol 10,Ananya Verma,Self-Help,1198.61,1,1198.61,NetBanking,Hyderabad
O101177,11/21/2023 19:52,C7943,B1077,Secret Dreams,Karan Iyer,Non-Fiction,1090.4,4,4361.6,NetBanking,Bengaluru
O101178,6/19/2025 5:16,C6947,B1060,Ancient Storms,Tara Khan,Sci-Fi,254.47,1,254.47,NetBanking,Hyderabad
O101179,1/22/2023 23:29,C1570,B1028,Golden Song,Sana Iyer,Sci-Fi,1246.82,1,1246.82,Cash,Bengaluru
O101180,7/19/2024 14:00,C6067,B1048,Lost Song,Isha Patel,Sci-Fi,865.67,1,865.67,UPI,Delhi
O101181,6/6/2025 8:36,C8248,B1068,Golden Rivers,Tara Roy,History,1110.75,2,2221.5,NetBanking,Kolkata
O101182,8/7/2025 9:18,C5929,B1012,Whispering Rivers,Saurav Bose,Biography,1445.93,2,2891.86,Cash,Bengaluru
O101183,8/4/2023 5:50,C8190,B1018,Secret Stars,Isha Das,Sci-Fi,666.85,1,666.85,UPI,Pune
O101184,10/8/2023 2:54,C9055,B1073,Hidden Promises,Maya Bose,Fiction,1235.32,1,1235.32,NetBanking,Pune
O101185,1/4/2025 15:22,C2644,B1043,Gentle Mirror,Rohit Gupta,Fantasy,519.97,2,1039.94,Card,Chennai
O101186,3/9/2023 12:48,C7895,B1114,Crimson Forest,Rhea Das,History,811.59,1,811.59,UPI,Ahmedabad
O101187,2/19/2025 1:53,C4010,B1077,Secret Dreams,Karan Iyer,Fiction,981.7,1,981.7,NetBanking,Mumbai
O101188,2/15/2024 7:17,C6006,B1015,Lonely Rivers,Maya Singh,Fiction,1474.05,1,1474.05,UPI,Delhi
O101189,6/11/2023 9:05,C9460,B1115,Golden Stars - Vol 12,Ananya Gupta,Non-Fiction,1049.47,1,1049.47,Card,Pune
O101190,4/7/2024 17:25,C3187,B1112,Ancient Echoes,Ananya Das,Fantasy,147.3,1,147.3,UPI,Mumbai
O101191,4/26/2025 11:55,C5616,B1004,Wild Pages - Vol 4,Rahul Das,Children,606.73,1,606.73,Card,Delhi
O101192,1/12/2024 6:37,C7447,B1096,Gentle Cities,Rahul Desai,Biography,713.71,2,1427.42,NetBanking,Bengaluru
O101193,8/28/2025 0:50,C4747,B1068,Golden Rivers,Tara Roy,Fiction,214.26,2,428.52,Cash,Ahmedabad
O101194,9/26/2023 6:08,C1815,B1061,Golden Memory,Priya Bose,Romance,235.73,1,235.73,NetBanking,Pune
O101195,9/24/2023 5:26,C2459,B1085,Forgotten Storms,Deepak Roy,Children,578.46,1,578.46,UPI,Mumbai
O101196,5/1/2023 0:30,C9615,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Children,646.01,5,3230.05,NetBanking,Ahmedabad
O101197,5/2/2023 8:10,C4328,B1083,Golden Storms (84),Sana Verma,Self-Help,1045.97,1,1045.97,Card,Chennai
O101198,2/3/2025 17:59,C7259,B1013,Midnight Sea,Neha Roy,Sci-Fi,1196.99,2,2393.98,Card,Pune
O101199,9/6/2024 7:50,C5636,B1092,Lost Echoes,Ananya Khan,Romance,259.79,1,259.79,Card,Pune
O101200,2/23/2024 5:18,C1471,B1081,Lost Promises - Vol 2,Sana Iyer,Mystery,1418.01,3,4254.03,UPI,Chennai
O101201,9/24/2024 16:25,C5068,B1007,Silent Promises,Nisha Gupta,Romance,213.09,1,213.09,UPI,Ahmedabad
O101202,1/11/2023 17:04,C3182,B1016,Bright Empire,Deepak Singh,Non-Fiction,262.2,1,262.2,UPI,Pune
O101203,12/31/2024 13:57,C7935,B1027,Burning Voices,Karan Bose,Romance,676.57,2,1353.14,UPI,Delhi
O101204,7/24/2024 2:08,C1853,B1089,Lost Paths,Deepak Roy,Non-Fiction,922.83,1,922.83,UPI,Bengaluru
O101205,7/19/2025 12:53,C1745,B1048,Lost Song,Isha Patel,Self-Help,668.31,1,668.31,Cash,Chennai
O101206,9/26/2024 13:52,C5956,B1009,Bright Rivers,Saurav Roy,History,832.65,2,1665.3,NetBanking,Hyderabad
O101207,9/18/2025 20:22,C1673,B1001,Golden Echoes - Vol 2,Maya Sharma,Mystery,516.41,1,516.41,Card,Chennai
O101208,5/30/2024 17:56,C6557,B1021,Broken Song,Rhea Mehta,Mystery,318.5,1,318.5,NetBanking,Mumbai
O101209,11/21/2023 19:18,C8093,B1090,Forgotten Skies - Vol 4,Nisha Verma,Non-Fiction,224.23,4,896.92,Card,Chennai
O101210,11/17/2023 1:36,C3095,B1090,Forgotten Skies - Vol 4,Nisha Verma,Non-Fiction,713.49,1,713.49,NetBanking,Chennai
O101211,8/6/2025 15:39,C5635,B1018,Secret Stars,Isha Das,Fantasy,980.01,1,980.01,UPI,Chennai
O101212,11/17/2023 15:51,C3703,B1029,Forgotten Forest,Deepak Mehta,History,1004.81,2,2009.62,UPI,Ahmedabad
O101213,7/23/2024 23:56,C8208,B1005,Gentle Forest,Arjun Sharma,Mystery,465.98,1,465.98,Cash,Bengaluru
O101214,2/25/2023 8:22,C4000,B1096,Gentle Cities,Rahul Desai,Mystery,1046.77,1,1046.77,Cash,Ahmedabad
O101215,6/17/2023 17:00,C8150,B1058,Hidden Garden - Vol 4,Deepak Iyer,Sci-Fi,493.84,1,493.84,Cash,Ahmedabad
O101216,3/28/2024 12:58,C8949,B1028,Golden Song,Sana Iyer,Fiction,360.06,1,360.06,NetBanking,Ahmedabad
O101217,5/16/2025 5:23,C3025,B1088,Ancient Cities,Priya Iyer,Non-Fiction,333.51,3,1000.53,UPI,Delhi
O101218,6/8/2025 10:20,C3959,B1021,Broken Song,Rhea Mehta,Romance,1414.96,1,1414.96,Card,Chennai
O101219,7/1/2025 21:19,C4479,B1119,Golden Echoes - Vol 4,Rahul Singh,Children,930.28,2,1860.56,Cash,Mumbai
O101220,7/31/2025 2:47,C5033,B1024,Lost Legends,Karan Mehta,Biography,189.62,1,189.62,NetBanking,Delhi
O101221,1/27/2023 10:21,C2998,B1044,Midnight Garden,Tara Mehta,Fantasy,923.86,1,923.86,NetBanking,Hyderabad
O101222,8/9/2025 3:51,C6300,B1035,Gentle Paths,Karan Iyer,Children,1415.78,1,1415.78,Card,Kolkata
O101223,4/16/2024 17:28,C8439,B1072,Glowing Legends,Maya Iyer,Non-Fiction,1278.09,1,1278.09,UPI,Kolkata
O101224,2/14/2023 23:53,C8423,B1031,Ancient Mirror,Amit Desai,Fantasy,416.03,1,416.03,UPI,Mumbai
O101225,6/2/2025 1:46,C5635,B1073,Hidden Promises,Maya Bose,Romance,131.47,1,131.47,UPI,Kolkata
O101226,7/14/2024 21:55,C7248,B1034,Midnight Machine,Arjun Gupta,Non-Fiction,1347.39,1,1347.39,Cash,Pune
O101227,7/2/2023 8:44,C7535,B1024,Lost Legends,Karan Mehta,Sci-Fi,718.51,1,718.51,Cash,Kolkata
O101228,6/16/2023 14:08,C7592,B1092,Lost Echoes,Ananya Khan,Romance,827.05,1,827.05,UPI,Mumbai
O101229,11/2/2023 17:52,C8083,B1018,Secret Stars,Isha Das,Non-Fiction,932.86,1,932.86,UPI,Mumbai
O101230,11/12/2024 3:29,C7020,B1040,Wild Skies,Isha Bose,Fantasy,453.75,2,907.5,Card,Ahmedabad
O101231,6/25/2025 14:07,C8805,B1039,Broken Mirror,Meera Khan,Self-Help,1021.86,2,2043.72,UPI,Pune
O101232,2/13/2025 15:23,C7033,B1110,Golden Skies,Meera Patel,Non-Fiction,1138.7,1,1138.7,Card,Pune
O101233,4/6/2023 1:28,C9410,B1062,Secret Skies - Vol 7,Vikram Sharma,Biography,610.88,1,610.88,UPI,Ahmedabad
O101234,10/25/2024 5:38,C9115,B1042,Ancient Sea,Amit Mehta,Romance,461.38,1,461.38,Cash,Chennai
O101235,3/23/2024 2:52,C8825,B1060,Ancient Storms,Tara Khan,Self-Help,705.76,1,705.76,UPI,Mumbai
O101236,12/1/2024 10:56,C5073,B1032,Hidden Skies - Vol 3,Nisha Gupta,Mystery,1047.89,1,1047.89,NetBanking,Chennai
O101237,2/18/2023 20:03,C2253,B1047,Lost Rivers,Karan Iyer,Children,579.26,2,1158.52,Cash,Delhi
O101238,3/11/2024 15:02,C2548,B1018,Secret Stars,Isha Das,History,800.54,1,800.54,NetBanking,Chennai
O101239,9/18/2023 21:19,C2339,B1119,Golden Echoes - Vol 4,Rahul Singh,Fantasy,396.19,1,396.19,Cash,Delhi
O101240,7/3/2023 6:38,C7438,B1064,Hidden Skies - Vol 12,Meera Mehta,Self-Help,469.38,5,2346.9,Cash,Delhi
O101241,6/16/2025 10:50,C6143,B1007,Silent Promises,Nisha Gupta,Biography,214.4,1,214.4,NetBanking,Ahmedabad
O101242,4/7/2025 9:39,C6592,B1072,Glowing Legends,Maya Iyer,Children,404.37,2,808.74,Card,Bengaluru
O101243,3/22/2023 21:59,C5248,B1038,Modern Machine - Vol 12,Rhea Khan,Mystery,490.75,1,490.75,Cash,Pune
O101244,1/19/2023 0:12,C7470,B1053,Whispering Sea (54),Nisha Iyer,History,1305.7,1,1305.7,Cash,Kolkata
O101245,11/2/2024 17:22,C8539,B1058,Hidden Garden - Vol 4,Deepak Iyer,Mystery,746.54,1,746.54,NetBanking,Ahmedabad
O101246,9/25/2024 22:27,C6910,B1106,Ancient Song - Vol 6,Ananya Desai,Sci-Fi,999.74,2,1999.48,NetBanking,Chennai
O101247,5/9/2023 4:55,C1227,B1039,Broken Mirror,Meera Khan,Non-Fiction,730.27,1,730.27,Card,Delhi
O101248,12/13/2024 6:51,C1439,B1036,Bright Song,Deepak Desai,Fiction,1201.12,1,1201.12,Card,Ahmedabad
O101249,10/27/2024 8:48,C8139,B1062,Secret Skies - Vol 7,Vikram Sharma,Mystery,523.2,1,523.2,Card,Delhi
O101250,2/27/2025 16:52,C3427,B1056,Golden Storms,Sana Mehta,Sci-Fi,397.32,1,397.32,NetBanking,Pune
O101251,4/30/2023 6:02,C3497,B1006,Forgotten Stars,Maya Patel,Fiction,197.47,1,197.47,NetBanking,Ahmedabad
O101252,1/21/2023 16:21,C4975,B1067,Fading Promises,Meera Desai,Self-Help,409.63,1,409.63,Card,Chennai
O101253,4/29/2025 14:15,C1834,B1002,Gentle Rivers,Maya Das,Children,684.94,1,684.94,UPI,Kolkata
O101254,10/7/2024 15:43,C7810,B1000,Bright Paths,Ananya Das,Non-Fiction,1394.23,1,1394.23,NetBanking,Chennai
O101255,5/14/2024 14:33,C8964,B1028,Golden Song,Sana Iyer,Fiction,217.21,1,217.21,NetBanking,Bengaluru
O101256,6/24/2024 0:41,C7914,B1020,Gentle Echoes - Vol 7,Rhea Desai,Fiction,1149.8,2,2299.6,UPI,Delhi
O101257,7/3/2025 23:36,C7834,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Sci-Fi,1064.8,1,1064.8,NetBanking,Delhi
O101258,9/29/2024 23:31,C6681,B1068,Golden Rivers,Tara Roy,Self-Help,130.98,3,392.94,NetBanking,Pune
O101259,6/15/2023 10:29,C4149,B1026,Glowing Empire,Ananya Verma,Fiction,830.19,1,830.19,NetBanking,Hyderabad
O101260,8/26/2023 18:28,C4599,B1020,Gentle Echoes - Vol 7,Rhea Desai,Self-Help,1143.95,1,1143.95,UPI,Ahmedabad
O101261,6/23/2025 10:40,C7395,B1087,Crimson Echoes,Meera Roy,Mystery,1208.43,1,1208.43,NetBanking,Hyderabad
O101262,3/29/2025 5:53,C4394,B1031,Ancient Mirror,Amit Desai,Self-Help,1236.06,2,2472.12,UPI,Delhi
O101263,5/13/2023 6:18,C4268,B1109,Hidden Sea,Deepak Patel,Self-Help,608.75,1,608.75,Card,Ahmedabad
O101264,3/23/2025 15:08,C9089,B1038,Modern Machine - Vol 12,Rhea Khan,Non-Fiction,439.63,1,439.63,UPI,Bengaluru
O101265,7/24/2024 1:42,C1297,B1060,Ancient Storms,Tara Khan,Romance,661.58,1,661.58,UPI,Chennai
O101266,11/24/2024 5:46,C3862,B1034,Midnight Machine,Arjun Gupta,Fantasy,601.12,1,601.12,Cash,Delhi
O101267,3/16/2024 4:08,C4714,B1004,Wild Pages - Vol 4,Rahul Das,Fantasy,1053.5,2,2107,Cash,Bengaluru
O101268,9/22/2023 12:23,C6820,B1086,Broken Legends,Rhea Bose,Self-Help,756.88,1,756.88,Cash,Chennai
O101269,5/23/2025 18:45,C2706,B1085,Forgotten Storms,Deepak Roy,Mystery,528.11,1,528.11,Cash,Ahmedabad
O101270,9/12/2025 4:02,C2734,B1086,Broken Legends,Rhea Bose,Self-Help,367.19,1,367.19,Cash,Kolkata
O101271,4/18/2023 6:04,C2934,B1110,Golden Skies,Meera Patel,History,794.85,1,794.85,Card,Hyderabad
O101272,1/15/2025 10:38,C8233,B1118,Burning Sea,Arjun Verma,Mystery,122.75,2,245.5,NetBanking,Delhi
O101273,10/24/2024 13:14,C6482,B1005,Gentle Forest,Arjun Sharma,Mystery,1208.63,1,1208.63,Card,Delhi
O101274,3/25/2024 15:08,C1107,B1117,Glowing Echoes,Rohit Khan,Romance,235.22,1,235.22,Card,Ahmedabad
O101275,10/21/2023 18:23,C3805,B1106,Ancient Song - Vol 6,Ananya Desai,Fantasy,1130,2,2260,Cash,Chennai
O101276,1/2/2025 15:06,C6908,B1009,Bright Rivers,Saurav Roy,Fantasy,995.17,1,995.17,Card,Mumbai
O101277,3/7/2024 8:18,C3260,B1033,Fading Pages - Vol 7,Ananya Bose,History,836.01,1,836.01,NetBanking,Pune
O101278,7/8/2025 16:42,C9456,B1077,Secret Dreams,Karan Iyer,Biography,350.2,1,350.2,UPI,Kolkata
O101279,5/30/2023 0:21,C9476,B1018,Secret Stars,Isha Das,Self-Help,582.89,2,1165.78,Cash,Delhi
O101280,11/19/2023 14:37,C3692,B1023,Hidden Garden,Karan Bose,Fantasy,969.88,1,969.88,NetBanking,Kolkata
O101281,2/16/2025 1:21,C3473,B1046,Lonely Echoes - Vol 10,Rohit Iyer,Biography,1159.58,2,2319.16,Cash,Chennai
O101282,2/16/2024 20:09,C5986,B1066,Secret Song,Saurav Das,Biography,1080.38,2,2160.76,UPI,Hyderabad
O101283,4/26/2025 10:11,C9647,B1064,Hidden Skies - Vol 12,Meera Mehta,Fiction,400.86,1,400.86,Card,Pune
O101284,10/21/2024 7:28,C9919,B1012,Whispering Rivers,Saurav Bose,Self-Help,1320.46,1,1320.46,NetBanking,Hyderabad
O101285,3/5/2025 7:10,C5940,B1047,Lost Rivers,Karan Iyer,Biography,1423.31,1,1423.31,Cash,Kolkata
O101286,12/9/2023 14:11,C3064,B1116,Bright Empire (117),Deepak Gupta,History,281.62,1,281.62,UPI,Bengaluru
O101287,6/7/2024 20:05,C6115,B1087,Crimson Echoes,Meera Roy,Non-Fiction,1074.37,1,1074.37,UPI,Mumbai
O101288,1/29/2023 19:39,C5238,B1068,Golden Rivers,Tara Roy,Fiction,1174.66,1,1174.66,Card,Chennai
O101289,6/1/2024 4:01,C1982,B1057,Lost Dreams (58),Arjun Sharma,Biography,820.26,1,820.26,UPI,Chennai
O101290,12/29/2023 4:30,C1782,B1112,Ancient Echoes,Ananya Das,History,963.03,2,1926.06,Cash,Ahmedabad
O101291,8/9/2024 0:11,C8424,B1002,Gentle Rivers,Maya Das,Sci-Fi,893.18,1,893.18,UPI,Bengaluru
O101292,8/2/2024 22:51,C9737,B1031,Ancient Mirror,Amit Desai,Children,1105.49,2,2210.98,Card,Hyderabad
O101293,10/19/2023 20:51,C3293,B1053,Whispering Sea (54),Nisha Iyer,Sci-Fi,1117.63,1,1117.63,NetBanking,Bengaluru
O101294,12/2/2023 18:48,C4154,B1064,Hidden Skies - Vol 12,Meera Mehta,Non-Fiction,761.31,2,1522.62,UPI,Ahmedabad
O101295,5/31/2023 15:29,C7751,B1040,Wild Skies,Isha Bose,Non-Fiction,788.95,1,788.95,Cash,Delhi
O101296,3/11/2024 4:44,C8802,B1104,Gentle Forest (105),Sana Desai,Fiction,853.05,1,853.05,Card,Ahmedabad
O101297,1/14/2024 19:09,C7598,B1018,Secret Stars,Isha Das,Non-Fiction,1299.01,2,2598.02,NetBanking,Chennai
O101298,5/25/2024 23:10,C7937,B1002,Gentle Rivers,Maya Das,Children,138.43,1,138.43,NetBanking,Ahmedabad
O101299,4/23/2025 5:55,C3364,B1056,Golden Storms,Sana Mehta,Biography,1228.08,3,3684.24,Card,Ahmedabad
O101300,5/13/2023 18:41,C9669,B1047,Lost Rivers,Karan Iyer,Self-Help,406.77,1,406.77,Cash,Bengaluru
O101301,4/29/2024 1:11,C3569,B1005,Gentle Forest,Arjun Sharma,Self-Help,656.99,1,656.99,UPI,Delhi
O101302,5/22/2025 14:52,C2807,B1035,Gentle Paths,Karan Iyer,Children,1289.29,1,1289.29,Cash,Hyderabad
O101303,10/24/2023 1:27,C9565,B1048,Lost Song,Isha Patel,Children,222.19,1,222.19,Card,Delhi
O101304,11/9/2023 13:38,C5968,B1044,Midnight Garden,Tara Mehta,Fantasy,1484.13,1,1484.13,UPI,Ahmedabad
O101305,3/21/2025 5:12,C3328,B1092,Lost Echoes,Ananya Khan,Fiction,890.94,1,890.94,NetBanking,Kolkata
O101306,6/29/2025 10:19,C4532,B1082,Golden Empire - Vol 10,Ananya Verma,Sci-Fi,216.53,2,433.06,Card,Ahmedabad
O101307,5/6/2023 19:56,C6712,B1039,Broken Mirror,Meera Khan,Fiction,214.76,1,214.76,Cash,Kolkata
O101308,5/7/2024 20:51,C6074,B1059,Broken Memory,Amit Verma,Biography,1116.66,1,1116.66,NetBanking,Hyderabad
O101309,5/1/2024 22:03,C3175,B1106,Ancient Song - Vol 6,Ananya Desai,Biography,1401.49,1,1401.49,Card,Ahmedabad
O101310,11/14/2024 16:21,C3440,B1001,Golden Echoes - Vol 2,Maya Sharma,Self-Help,1032.46,1,1032.46,UPI,Delhi
O101311,11/11/2024 22:42,C7711,B1091,Wild Stars - Vol 6,Arjun Desai,Children,991.51,1,991.51,NetBanking,Bengaluru
O101312,12/14/2023 19:41,C1750,B1119,Golden Echoes - Vol 4,Rahul Singh,Biography,876.27,1,876.27,NetBanking,Chennai
O101313,6/5/2025 6:01,C1406,B1007,Silent Promises,Nisha Gupta,Non-Fiction,707.55,1,707.55,UPI,Delhi
O101314,3/29/2023 7:00,C9877,B1111,Gentle Forest (112),Priya Gupta,History,1156.66,2,2313.32,Cash,Bengaluru
O101315,5/29/2024 0:40,C2970,B1057,Lost Dreams (58),Arjun Sharma,Self-Help,1165.97,1,1165.97,Card,Kolkata
O101316,3/16/2025 7:29,C5018,B1082,Golden Empire - Vol 10,Ananya Verma,Sci-Fi,975.63,2,1951.26,NetBanking,Delhi
O101317,9/13/2024 11:39,C7583,B1070,Silent Rivers,Amit Verma,History,1033.57,1,1033.57,Cash,Ahmedabad
O101318,12/15/2023 15:54,C3957,B1005,Gentle Forest,Arjun Sharma,Fiction,1154.22,3,3462.66,NetBanking,Kolkata
O101319,11/21/2023 13:54,C5213,B1086,Broken Legends,Rhea Bose,History,954.86,1,954.86,Cash,Delhi
O101320,7/8/2024 6:07,C5675,B1089,Lost Paths,Deepak Roy,Non-Fiction,1346.11,1,1346.11,Card,Mumbai
O101321,2/25/2025 3:15,C3526,B1085,Forgotten Storms,Deepak Roy,Sci-Fi,1165.65,1,1165.65,UPI,Pune
O101322,3/2/2023 22:22,C6329,B1060,Ancient Storms,Tara Khan,Mystery,1107.91,1,1107.91,Card,Kolkata
O101323,11/2/2023 14:11,C2617,B1007,Silent Promises,Nisha Gupta,Fiction,931.55,1,931.55,UPI,Mumbai
O101324,7/3/2025 11:48,C5225,B1108,Hidden Cities,Arjun Sharma,Biography,416.36,1,416.36,NetBanking,Delhi
O101325,7/27/2023 8:43,C4874,B1075,Burning Cities,Vikram Gupta,Fiction,1118.87,2,2237.74,NetBanking,Pune
O101326,10/3/2023 2:12,C6215,B1079,Hidden Dreams,Rhea Bose,Non-Fiction,226.14,1,226.14,NetBanking,Pune
O101327,5/10/2024 1:03,C7676,B1011,Hidden Machine,Rhea Roy,Non-Fiction,732.08,1,732.08,Card,Kolkata
O101328,7/21/2024 21:20,C2663,B1061,Golden Memory,Priya Bose,Sci-Fi,1218.02,1,1218.02,Card,Mumbai
O101329,8/4/2024 14:48,C8306,B1037,Crimson Skies,Saurav Mehta,Sci-Fi,855.35,1,855.35,Cash,Bengaluru
O101330,1/18/2024 19:40,C3755,B1066,Secret Song,Saurav Das,Mystery,997.56,1,997.56,Card,Pune
O101331,4/7/2024 1:31,C1016,B1044,Midnight Garden,Tara Mehta,History,1258.94,1,1258.94,NetBanking,Chennai
O101332,1/1/2023 2:11,C8900,B1109,Hidden Sea,Deepak Patel,Mystery,421.61,1,421.61,UPI,Chennai
O101333,12/26/2023 23:01,C4485,B1021,Broken Song,Rhea Mehta,Biography,207.07,2,414.14,UPI,Kolkata
O101334,1/26/2025 19:26,C2145,B1078,Gentle Dreams,Maya Das,Mystery,1192.9,2,2385.8,UPI,Delhi
O101335,12/16/2024 4:28,C3288,B1069,Gentle Skies - Vol 9,Rahul Khan,Biography,1204.87,2,2409.74,UPI,Pune
O101336,9/17/2024 18:22,C6215,B1083,Golden Storms (84),Sana Verma,Romance,627.95,1,627.95,UPI,Chennai
O101337,10/7/2023 8:57,C6269,B1000,Bright Paths,Ananya Das,Self-Help,759.84,1,759.84,UPI,Bengaluru
O101338,9/9/2025 21:49,C6381,B1020,Gentle Echoes - Vol 7,Rhea Desai,Self-Help,1345.19,2,2690.38,Cash,Mumbai
O101339,9/15/2024 17:20,C1070,B1059,Broken Memory,Amit Verma,Fiction,173.75,1,173.75,Cash,Mumbai
O101340,7/23/2024 17:48,C7435,B1005,Gentle Forest,Arjun Sharma,Biography,711.57,1,711.57,Cash,Delhi
O101341,2/1/2023 16:12,C3022,B1119,Golden Echoes - Vol 4,Rahul Singh,History,568.58,3,1705.74,UPI,Pune
O101342,1/2/2024 14:04,C3903,B1103,Broken Promises,Amit Khan,Children,1039.48,1,1039.48,Cash,Delhi
O101343,1/15/2024 7:01,C8283,B1007,Silent Promises,Nisha Gupta,Self-Help,463.38,1,463.38,Cash,Bengaluru
O101344,2/15/2025 10:14,C6862,B1037,Crimson Skies,Saurav Mehta,Fiction,250.89,5,1254.45,Card,Delhi
O101345,10/2/2024 11:02,C4623,B1042,Ancient Sea,Amit Mehta,Children,1407.39,2,2814.78,Card,Ahmedabad
O101346,2/7/2023 10:13,C9074,B1060,Ancient Storms,Tara Khan,Fantasy,1303.21,5,6516.05,Card,Kolkata
O101347,4/20/2025 23:14,C7489,B1034,Midnight Machine,Arjun Gupta,Romance,907.63,1,907.63,Cash,Chennai
O101348,5/27/2024 17:59,C3793,B1012,Whispering Rivers,Saurav Bose,Children,299.38,1,299.38,Card,Mumbai
O101349,8/25/2024 4:40,C2065,B1058,Hidden Garden - Vol 4,Deepak Iyer,Non-Fiction,1291.02,1,1291.02,Card,Chennai
O101350,5/26/2025 8:17,C9570,B1029,Forgotten Forest,Deepak Mehta,Children,551.32,1,551.32,UPI,Bengaluru
O101351,12/10/2024 19:24,C5143,B1034,Midnight Machine,Arjun Gupta,Fiction,141.71,1,141.71,NetBanking,Kolkata
O101352,10/18/2024 23:40,C1849,B1023,Hidden Garden,Karan Bose,Biography,980.14,2,1960.28,UPI,Pune
O101353,10/8/2023 4:25,C9491,B1031,Ancient Mirror,Amit Desai,Biography,302.92,1,302.92,NetBanking,Ahmedabad
O101354,6/13/2024 1:34,C4678,B1057,Lost Dreams (58),Arjun Sharma,Fantasy,896.92,1,896.92,Cash,Chennai
O101355,6/29/2024 16:20,C6181,B1084,Midnight Rivers,Isha Sharma,Biography,674.82,1,674.82,Cash,Pune
O101356,12/9/2023 2:58,C1415,B1067,Fading Promises,Meera Desai,Romance,1486.15,2,2972.3,Card,Pune
O101357,7/28/2025 9:06,C4225,B1042,Ancient Sea,Amit Mehta,Non-Fiction,1052.38,1,1052.38,Card,Hyderabad
O101358,3/6/2023 22:47,C2584,B1024,Lost Legends,Karan Mehta,Sci-Fi,435.62,1,435.62,Cash,Ahmedabad
O101359,4/7/2025 0:52,C6477,B1023,Hidden Garden,Karan Bose,Biography,642.82,1,642.82,UPI,Bengaluru
O101360,4/29/2024 8:40,C6583,B1027,Burning Voices,Karan Bose,Non-Fiction,847.67,1,847.67,Cash,Hyderabad
O101361,3/24/2025 8:37,C2194,B1050,Modern Stars,Vikram Khan,History,730.98,1,730.98,NetBanking,Delhi
O101362,8/15/2024 4:32,C2401,B1117,Glowing Echoes,Rohit Khan,Self-Help,1229.29,2,2458.58,Cash,Kolkata
O101363,11/17/2023 2:22,C3089,B1024,Lost Legends,Karan Mehta,Biography,815.02,3,2445.06,Cash,Ahmedabad
O101364,11/5/2023 22:14,C8075,B1060,Ancient Storms,Tara Khan,Fiction,1050.53,1,1050.53,Cash,Delhi
O101365,7/26/2024 1:54,C5831,B1081,Lost Promises - Vol 2,Sana Iyer,Fiction,271.78,3,815.34,NetBanking,Pune
O101366,9/24/2024 14:58,C4819,B1043,Gentle Mirror,Rohit Gupta,Non-Fiction,810,1,810,Cash,Ahmedabad
O101367,4/20/2024 15:35,C2659,B1088,Ancient Cities,Priya Iyer,Biography,1014.47,1,1014.47,UPI,Kolkata
O101368,6/13/2024 11:56,C4153,B1082,Golden Empire - Vol 10,Ananya Verma,Self-Help,1151.21,2,2302.42,Cash,Delhi
O101369,9/1/2024 2:27,C4172,B1064,Hidden Skies - Vol 12,Meera Mehta,Fiction,367.33,2,734.66,Card,Chennai
O101370,3/7/2024 17:31,C8284,B1085,Forgotten Storms,Deepak Roy,Fantasy,919.44,1,919.44,Card,Bengaluru
O101371,3/27/2025 1:36,C1991,B1045,Bright Sea,Saurav Das,Mystery,354.06,1,354.06,Card,Chennai
O101372,3/22/2024 18:40,C6861,B1111,Gentle Forest (112),Priya Gupta,Children,154.43,1,154.43,UPI,Mumbai
O101373,4/25/2024 11:14,C6618,B1078,Gentle Dreams,Maya Das,Mystery,1275.82,2,2551.64,UPI,Hyderabad
O101374,6/14/2024 21:21,C3369,B1093,Modern Machine,Arjun Das,Fiction,1375.18,1,1375.18,Cash,Bengaluru
O101375,4/18/2025 20:22,C1894,B1089,Lost Paths,Deepak Roy,History,674.2,1,674.2,NetBanking,Hyderabad
O101376,7/25/2023 23:19,C4297,B1036,Bright Song,Deepak Desai,Romance,1269.8,1,1269.8,Cash,Hyderabad
